,rule,support,confidence
课程133---课程180---课程26,课程133---课程180---课程26,0.0881529735219082,0.9985970819304153
课程180---课程26---课程133,课程180---课程26---课程133,0.0881529735219082,0.9974775784753364
课程180---课程31---课程130,课程180---课程31---课程130,0.08812820449310182,0.9853226253115481
课程130---课程180---课程31,课程130---课程180---课程31,0.08812820449310182,0.9985966881841144
课程130---课程31---课程180,课程130---课程31---课程180,0.08812820449310182,0.8654828508878618
课程130---课程180---课程26,课程130---课程180---课程26,0.08810343546429544,0.9983160258209374
课程130---课程26---课程180,课程130---课程26---课程180,0.08810343546429544,0.9219803006739242
课程180---课程26---课程130,课程180---课程26---课程130,0.08810343546429544,0.9969170403587444
课程40---课程180,课程40---课程180,0.08805389740668268,0.8856502242152465
课程135---课程180,课程135---课程180,0.08805389740668268,0.8874188716924613
课程31---课程40---课程180,课程31---课程40---课程180,0.0880291283778763,0.946723494938732
课程180---课程31---课程40,课程180---课程31---课程40,0.0880291283778763,0.9842148989199667
课程135---课程180---课程133,课程135---课程180---课程133,0.0880291283778763,0.99971870604782
课程180---课程40---课程31,课程180---课程40---课程31,0.0880291283778763,0.99971870604782
课程180---课程40---课程17,课程180---课程40---课程17,0.0880291283778763,0.99971870604782
课程135---课程17---课程180,课程135---课程17---课程180,0.0880291283778763,0.937730870712401
课程135---课程180---课程17,课程135---课程180---课程17,0.0880291283778763,0.99971870604782
课程133---课程135---课程180,课程133---课程135---课程180,0.0880291283778763,0.9342797055730808
课程17---课程180---课程40,课程17---课程180---课程40,0.0880291283778763,0.9850332594235033
课程17---课程180---课程135,课程17---课程180---课程135,0.0880291283778763,0.9850332594235033
课程133---课程180---课程135,课程133---课程180---课程135,0.0880291283778763,0.9971941638608306
课程17---课程40---课程180,课程17---课程40---课程180,0.0880291283778763,0.9469757527311484
课程148---课程180,课程148---课程180,0.08800435934906992,0.9553643452541005
课程180---课程26---课程135,课程180---课程26---课程135,0.08800435934906992,0.9957959641255605
课程135---课程26---课程180,课程135---课程26---课程180,0.08800435934906992,0.9240572171651494
课程130---课程180---课程135,课程130---课程180---课程135,0.08800435934906992,0.9971933763682289
课程130---课程135---课程180,课程130---课程135---课程180,0.08800435934906992,0.9484783769353977
课程135---课程180---课程26,课程135---课程180---课程26,0.08800435934906992,0.99943741209564
课程135---课程180---课程130,课程135---课程180---课程130,0.08800435934906992,0.99943741209564
课程135---课程31---课程180,课程135---课程31---课程180,0.08795482129145717,0.9252214695153725
课程135---课程180---课程31,课程135---课程180---课程31,0.08795482129145717,0.99887482419128
课程180---课程31---课程135,课程180---课程31---课程135,0.08795482129145717,0.9833841041262809
课程180---课程26---课程148,课程180---课程26---课程148,0.08793005226265078,0.9949551569506727
课程148---课程31---课程180,课程148---课程31---课程180,0.08793005226265078,0.9641499185225421
课程133---课程148---课程180,课程133---课程148---课程180,0.08793005226265078,0.9680938096536679
课程148---课程17---课程180,课程148---课程17---课程180,0.08793005226265078,0.9644118446074437
课程148---课程180---课程31,课程148---课程180---课程31,0.08793005226265078,0.9991556431184915
课程148---课程180---课程130,课程148---课程180---课程130,0.08793005226265078,0.9991556431184915
课程148---课程180---课程133,课程148---课程180---课程133,0.08793005226265078,0.9991556431184915
课程17---课程180---课程148,课程17---课程180---课程148,0.08793005226265078,0.9839246119733925
课程130---课程148---课程180,课程130---课程148---课程180,0.08793005226265078,0.9688864628820961
课程148---课程180---课程17,课程148---课程180---课程17,0.08793005226265078,0.9991556431184915
课程148---课程26---课程180,课程148---课程26---课程180,0.08793005226265078,0.9657236126224158
课程148---课程180---课程26,课程148---课程180---课程26,0.08793005226265078,0.9991556431184915
课程130---课程180---课程148,课程130---课程180---课程148,0.08793005226265078,0.9963513892786977
课程180---课程31---课程148,课程180---课程31---课程148,0.08793005226265078,0.9831071725283855
课程133---课程180---课程148,课程133---课程180---课程148,0.08793005226265078,0.9960718294051628
课程148---课程180---课程162,课程148---课程180---课程162,0.0879052832338444,0.9988741908246553
课程148---课程162---课程180,课程148---课程162---课程180,0.0879052832338444,0.9820143884892086
课程162---课程180---课程148,课程162---课程180---课程148,0.0879052832338444,1.0
课程162---课程180,课程162---课程180,0.0879052832338444,0.9782249173098125
课程148---课程180---课程135,课程148---课程180---课程135,0.08788051420503802,0.9985927385308191
课程148---课程180---课程40,课程148---课程180---课程40,0.08788051420503802,0.9985927385308191
课程133---课程162---课程180,课程133---课程162---课程180,0.08788051420503802,0.9913383626711372
课程180---课程40---课程26,课程180---课程40---课程26,0.08788051420503802,0.9980309423347399
课程130---课程162---课程180,课程130---课程162---课程180,0.08788051420503802,0.9921700223713648
课程133---课程40---课程180,课程133---课程40---课程180,0.08788051420503802,0.9715224534501644
课程135---课程148---课程180,课程135---课程148---课程180,0.08788051420503802,0.9896792189679219
课程135---课程162---课程180,课程135---课程162---课程180,0.08788051420503802,0.9902316494557633
课程135---课程180---课程162,课程135---课程180---课程162,0.08788051420503802,0.9980309423347399
课程135---课程180---课程148,课程135---课程180---课程148,0.08788051420503802,0.9980309423347399
课程162---课程180---课程135,课程162---课程180---课程135,0.08788051420503802,0.9997182304874612
课程133---课程180---课程162,课程133---课程180---课程162,0.08788051420503802,0.995510662177329
课程180---课程26---课程40,课程180---课程26---课程40,0.08788051420503802,0.9943946188340808
课程133---课程180---课程40,课程133---课程180---课程40,0.08788051420503802,0.995510662177329
课程180---课程40---课程148,课程180---课程40---课程148,0.08788051420503802,0.9980309423347399
课程180---课程40---课程133,课程180---课程40---课程133,0.08788051420503802,0.9980309423347399
课程130---课程180---课程162,课程130---课程180---课程162,0.08788051420503802,0.9957900645523434
课程162---课程180---课程133,课程162---课程180---课程133,0.08788051420503802,0.9997182304874612
课程162---课程180---课程130,课程162---课程180---课程130,0.08788051420503802,0.9997182304874612
课程26---课程40---课程180,课程26---课程40---课程180,0.08788051420503802,0.966230936819172
课程148---课程40---课程180,课程148---课程40---课程180,0.08788051420503802,0.9657049537289059
课程162---课程31---课程180,课程162---课程31---课程180,0.08785574517623164,0.9880222841225627
课程180---课程31---课程162,课程180---课程31---课程162,0.08785574517623164,0.9822763777346996
课程162---课程17---课程180,课程162---课程17---课程180,0.08785574517623164,0.9880222841225627
课程17---课程180---课程162,课程17---课程180---课程162,0.08785574517623164,0.9830931263858094
课程180---课程26---课程162,课程180---课程26---课程162,0.08785574517623164,0.9941143497757847
课程162---课程26---课程180,课程162---课程26---课程180,0.08785574517623164,0.9891243725599554
课程130---课程40---课程180,课程130---课程40---课程180,0.08785574517623164,0.9717808219178081
课程180---课程40---课程130,课程180---课程40---课程130,0.08785574517623164,0.9977496483825599
课程162---课程180---课程26,课程162---课程180---课程26,0.08785574517623164,0.9994364609749224
课程162---课程180---课程31,课程162---课程180---课程31,0.08785574517623164,0.9994364609749224
课程130---课程180---课程40,课程130---课程180---课程40,0.08785574517623164,0.9955094021891664
课程162---课程180---课程17,课程162---课程180---课程17,0.08785574517623164,0.9994364609749224
课程180---课程40---课程162,课程180---课程40---课程162,0.08783097614742526,0.9974683544303797
课程162---课程40---课程180,课程162---课程40---课程180,0.08783097614742526,0.9882943143812709
课程162---课程180---课程40,课程162---课程180---课程40,0.08783097614742526,0.9991546914623838
课程135---课程180---课程40,课程135---课程180---课程40,0.08783097614742526,0.9974683544303797
课程180---课程40---课程135,课程180---课程40---课程135,0.08783097614742526,0.9974683544303797
课程135---课程40---课程180,课程135---课程40---课程180,0.08783097614742526,0.9941126997476871
课程158---课程171,课程158---课程171,0.08780620711861888,0.934370057986294
课程158---课程29,课程158---课程29,0.08775666906100611,0.9338429098576699
课程29---课程158,课程29---课程158,0.08775666906100611,0.886193096548274
课程141---课程29---课程158,课程141---课程29---课程158,0.08748420974413593,0.962135657858894
课程141---课程158---课程29,课程141---课程158---课程29,0.08748420974413593,0.981383717699361
课程158---课程29---课程141,课程158---课程29---课程141,0.08748420974413593,0.9968952864803838
课程141---课程171---课程158,课程141---课程171---课程158,0.08731082654249127,0.9293435275507513
课程141---课程158---课程171,课程141---课程158---课程171,0.08731082654249127,0.9794387329813837
课程158---课程171---课程141,课程158---课程171---课程141,0.08731082654249127,0.9943582510578279
课程158---课程34,课程158---课程34,0.08713744334084661,0.9272535582498682
课程158---课程29---课程171,课程158---课程29---课程171,0.0867659079087509,0.9887101326559413
课程158---课程171---课程29,课程158---课程171---课程29,0.0867659079087509,0.9881523272214386
课程171---课程29---课程158,课程171---课程29---课程158,0.0867659079087509,0.959463160777869
